Timestamp,Price,Book Size,Gap,testagent1 Balance,testagent2 Balance,testagent3 Balance,testagent4 Balance,testagent5 Balance,marketmaker Balance,testagent1 Shares,testagent2 Shares,testagent3 Shares,testagent4 Shares,testagent5 Shares,marketmaker Shares
1445.914110667654,100.235,570,0.005000000000009663,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1452.387419173972,100.235,670,0.005000000000009663,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1464.243118088015,100.235,570,0.015000000000000568,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1480.646267180384,100.235,670,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1490.6100127437342,100.235,670,0.004999999999981242,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1497.8942224675643,100.235,570,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1500.2399380917943,100.235,570,0.0049999999999954525,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1508.3869392593365,100.235,670,0.0049999999999954525,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1529.1552896185508,100.235,570,0.2908137296809912,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1533.0301707315632,100.235,670,0.0049999999999954525,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1553.1735486559842,100.235,470,0.3008137296809821,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1557.1787222618966,100.235,570,0.004999999999981242,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1561.9350608813893,100.235,670,0.004999999999981242,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1568.0763006771003,100.235,670,0.004999999999981242,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1585.1171966347617,100.235,570,0.30581372968099174,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1587.6171892393827,100.235,670,0.0049999999999954525,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1607.150207362753,100.235,670,0.0049999999999954525,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
