Timestamp,Price,Book Size,Gap,testagent1 Balance,testagent2 Balance,testagent3 Balance,testagent4 Balance,testagent5 Balance,testagent1 Shares,testagent2 Shares,testagent3 Shares,testagent4 Shares,testagent5 Shares
1472.3779689801227,100.55328505897924,751,0.1660954319608976,10005175.563367601,10013557.315585935,9990881.89694258,9993806.923517587,9996578.300586296,9949,9865,10090,10062,10034
1472.7486576412691,100.55328505897924,842,0.1660954319608976,10005175.563367601,10013557.315585935,9990881.89694258,9993806.923517587,9996578.300586296,9949,9865,10090,10062,10034
1473.2403623332148,100.55328505897924,884,0.1660954319608976,10005175.563367601,10013557.315585935,9990881.89694258,9993806.923517587,9996578.300586296,9949,9865,10090,10062,10034
1478.9855156438173,100.55328505897924,932,0.1660954319608976,10005175.563367601,10013557.315585935,9990881.89694258,9993806.923517587,9996578.300586296,9949,9865,10090,10062,10034
1621.5277316189279,100.55328505897924,988,0.020291491067069956,10005175.563367601,10013557.315585935,9990881.89694258,9993806.923517587,9996578.300586296,9949,9865,10090,10062,10034
1651.0389796560403,100.90722655469611,854,0.20813755482303975,10005175.563367601,10014566.387851482,9990881.89694258,9997936.418117715,9991439.733720621,9949,9855,10090,10021,10085
1678.6129060943745,100.69908899987307,710,0.20813755482303975,10005175.563367601,10019097.846856477,9990881.89694258,9993404.95911272,9991439.733720621,9949,9810,10090,10066,10085
1851.2341791147624,100.69908899987307,419,0.20813755482303975,10005175.563367601,10019097.846856477,9990881.89694258,9993404.95911272,9991439.733720621,9949,9810,10090,10066,10085
1857.013095534315,100.69908899987307,416,0.20813755482303975,10005175.563367601,10019097.846856477,9990881.89694258,9993404.95911272,9991439.733720621,9949,9810,10090,10066,10085
1884.8387953935285,100.44451189701792,367,0.4627146576781911,10007086.809441775,10019097.846856477,9990078.340847405,9992297.269133722,9991439.733720621,9930,9810,10098,10077,10085
1891.8176322438644,100.44451189701792,453,0.4627146576781911,10007086.809441775,10019097.846856477,9990078.340847405,9992297.269133722,9991439.733720621,9930,9810,10098,10077,10085
1910.8101712533144,100.44451189701792,502,0.2674920160538079,10007086.809441775,10019097.846856477,9990078.340847405,9992297.269133722,9991439.733720621,9930,9810,10098,10077,10085
2043.9697789398238,100.44451189701792,561,0.2674920160538079,10007086.809441775,10019097.846856477,9990078.340847405,9992297.269133722,9991439.733720621,9930,9810,10098,10077,10085
2097.596210760777,100.44451189701792,421,0.2870914656260908,10007086.809441775,10019097.846856477,9990078.340847405,9992297.269133722,9991439.733720621,9930,9810,10098,10077,10085
2102.113889179893,100.43605885148169,347,0.2870914656260908,10007086.809441775,10011665.578501467,9990078.340847405,9999729.537488732,9991439.733720621,9930,9884,10098,10003,10085
2108.031150775584,100.43605885148169,419,0.08279895600475129,10007086.809441775,10011665.578501467,9990078.340847405,9999729.537488732,9991439.733720621,9930,9884,10098,10003,10085
2124.5243261024984,100.43605885148169,478,0.08279895600475129,10007086.809441775,10011665.578501467,9990078.340847405,9999729.537488732,9991439.733720621,9930,9884,10098,10003,10085
2314.3213208854518,100.35325989547694,415,0.08279895600475129,10000764.55406836,10011665.578501467,9990078.340847405,9999729.537488732,9997761.989094036,9993,9884,10098,10003,10022
2484.561149124919,100.35325989547694,311,0.08279895600475129,10000764.55406836,10011665.578501467,9990078.340847405,9999729.537488732,9997761.989094036,9993,9884,10098,10003,10022
2524.78090136237,100.35325989547694,331,0.08279895600475129,10000764.55406836,10011665.578501467,9990078.340847405,9999729.537488732,9997761.989094036,9993,9884,10098,10003,10022
2744.4592306488057,100.35325989547694,242,-1,9999861.374729302,10011665.578501467,9990981.520186463,9999729.537488732,9997761.989094036,10002,9884,10089,10003,10022
2752.6418314492453,100.35325989547694,227,-1,9999861.374729302,10011665.578501467,9990981.520186463,9999729.537488732,9997761.989094036,10002,9884,10089,10003,10022
2752.8782632035254,100.43605885148169,181,0.19097690265223832,9999861.374729302,10011665.578501467,9992369.612143995,9993951.868629115,10002151.565996122,10002,9884,10075,10061,9978
2920.3106592843383,100.58289745114512,116,-1,9999861.374729302,10014079.568040295,9992369.612143995,9991537.879090287,10002151.565996122,10002,9860,10075,10085,9978
2926.5991613779515,100.58289745114512,162,-1,9999861.374729302,10014079.568040295,9992369.612143995,9991537.879090287,10002151.565996122,10002,9860,10075,10085,9978
2930.888249885846,100.58289745114512,196,-1,9999861.374729302,10014079.568040295,9992369.612143995,9991537.879090287,10002151.565996122,10002,9860,10075,10085,9978
2943.2864657044374,100.58289745114512,231,-1,9999861.374729302,10014079.568040295,9992369.612143995,9991537.879090287,10002151.565996122,10002,9860,10075,10085,9978
2944.0862071237552,99.61010312369187,200,-1,9999861.374729302,10015852.370519336,9992369.612143995,9992832.810430896,9999083.832176471,10002,9842,10075,10072,10009
2964.242964860056,99.61010312369187,209,-1,9999861.374729302,10015852.370519336,9992369.612143995,9992832.810430896,9999083.832176471,10002,9842,10075,10072,10009
2969.6770552211965,99.61010312369187,229,0.07180884221394024,9999861.374729302,10015852.370519336,9992369.612143995,9992832.810430896,9999083.832176471,10002,9842,10075,10072,10009
2991.0866315086505,100.18569102780187,211,-1,9999861.374729302,10015852.370519336,9996577.411167163,9988625.011407727,9999083.832176471,10002,9842,10033,10114,10009
3096.2405770921746,100.18569102780187,303,-1,9999861.374729302,10015852.370519336,9996577.411167163,9988625.011407727,9999083.832176471,10002,9842,10033,10114,10009
3114.6236826783143,99.754725815453,298,-1,9999861.374729302,10015852.370519336,9997076.18479624,9988126.23777865,9999083.832176471,10002,9842,10028,10119,10009
3121.0953795086093,99.92897154855581,221,-1,9999861.374729302,10015852.370519336,10004767.40493655,9988126.23777865,9991392.612036161,10002,9842,9951,10119,10086
3163.5669931472785,99.92897154855581,107,-1,9999861.374729302,10015852.370519336,10006366.268481327,9988126.23777865,9989793.748491384,10002,9842,9935,10119,10102
3187.808683340741,99.92897154855581,113,0.2809280578284188,9999861.374729302,10015852.370519336,10006366.268481327,9988126.23777865,9989793.748491384,10002,9842,9935,10119,10102
3207.6712011577074,99.97657181218739,101,0.2809280578284188,9999861.374729302,10015852.370519336,10005166.549619582,9989325.956640396,9989793.748491384,10002,9842,9947,10107,10102
3300.6012109053154,100.31619891455811,85,0.33962710237072713,9999861.374729302,10014247.839628106,10006771.080510812,9989325.956640396,9989793.748491384,10002,9858,9931,10107,10102
3317.8524878922144,99.97657181218739,124,-1,9999861.374729302,10014247.839628106,10006771.080510812,9989325.956640396,9989793.748491384,10002,9858,9931,10107,10102
